,area_plantada,area_colhida,qtd_produzida,valor_producao,rend_med_producao,pib,pib_per_capita,ano,preco_br,preco_us
236,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.6,12.54
237,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.5,12.47
238,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.29,12.3
239,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.38,12.38
240,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.45,12.46
241,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.14,12.19
242,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,14.01,12.07
243,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.8,11.87
244,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.77,11.81
245,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.71,11.74
246,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.69,11.75
247,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.69,11.74
248,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.75,11.83
249,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.84,11.91
250,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.77,11.84
251,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.68,11.75
252,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.57,11.64
253,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.51,11.57
254,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.43,11.51
255,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.4,11.48
256,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.52,11.56
257,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.58,11.62
258,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.6,11.61
259,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.64,11.64
260,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.69,11.68
261,13319749.0,13303656.0,31307440.0,6495000.0,2353.0,1002351.0,5944.92,1998,13.75,11.72
