data;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
22/01/2011;5,4;948,172222;20,766667;26,8;23,677778;21,5;84,055556;70;9;1,677778
23/01/2011;1,4;949,759091;20,390909;29,3;24,354545;20,2;80,136364;55;7,6;1,363636
24/01/2011;5,8;950,290909;20,186364;29,6;23,954545;18,9;80,454545;58;10,9;1,513636
25/01/2011;7,6;950,063636;20,277273;29,1;23,977273;20;80,863636;59;7,8;1,309091
26/01/2011;0,2;950,109091;19,745455;29,9;24,731818;20,1;75,454545;52;6,5;1,540909
27/01/2011;0;950,095652;20,178261;29,8;24,352174;20,1;78,869565;53;7,3;1,508696
28/01/2011;10,2;951,504167;19,858333;26,4;22,141667;20,6;87,5;65;11,1;1,083333
29/01/2011;33,6;953,669565;18,878261;29,3;22,834783;18,7;80,086957;51;13,4;1,43913
30/01/2011;1;952,8125;19,054167;31,4;23,925;18,8;76,041667;48;9,3;1,05
31/01/2011;16;952,0375;20,404167;31,2;25,083333;20;76,5;50;9,2;1,691667
01/02/2011;0,2;952,216667;20,208333;32,6;25,754167;21,1;73,916667;41;6,2;0,95
02/02/2011;0;951,225;20,475;31,4;26;21,3;73,041667;49;7,4;1,5
03/02/2011;0,8;950,479167;20,9875;28,9;24,8625;21,7;80,125;58;6,2;1,004167
04/02/2011;0;949,629167;20,604167;28,8;24,079167;20,9;81,5;62;10,1;1,029167
05/02/2011;14;949,020833;19,816667;29;24,025;20,2;78,625;54;9,3;1,758333
06/02/2011;2,4;950,441667;19,958333;29,1;23,658333;20,8;80,583333;57;9,3;2,075
07/02/2011;1;951,45;20,404167;28,7;23,3375;20,2;84,166667;64;7,8;1,0375
08/02/2011;2,4;951,970833;20,470833;25,7;22,55;21,5;88,416667;72;6,8;0,879167
09/02/2011;21,2;951,445833;20,283333;25,2;22,233333;20,2;88,916667;74;6,7;1,233333
10/02/2011;5;949,845833;20,383333;25,2;22,445833;21,2;88,458333;72;8,2;1,545833
11/02/2011;10,4;950,904167;20,479167;27;22,3875;20,7;89,166667;66;7,4;1,108333
12/02/2011;9,8;951,379167;20,591667;31;24,416667;21,1;81,208333;49;8;1,4875
13/02/2011;51,8;951,3875;20,466667;27,7;22,604167;20,6;88,208333;66;11,1;1,654167
14/02/2011;4,6;950,95;20,295833;31;23,666667;19,9;82,75;49;8,6;1,470833
15/02/2011;29,4;949,2125;21,033333;27,7;23,866667;20,7;84,875;63;7,9;1,3875
16/02/2011;1;949,158333;21,108333;29,5;24,354167;21,7;82,916667;57;9,5;2,075
17/02/2011;1,8;949,516667;21,279167;28,3;23,654167;21,5;87;64;8,2;1,5
18/02/2011;6,8;949,620833;20,991667;27,1;23,3125;21,7;87,125;72;6,4;1,4375
19/02/2011;1,8;949,086957;20,786957;26,8;23,134783;21,1;87,130435;69;6,2;1,230435
20/02/2011;0,8;949,095238;20,409524;25,8;22,485714;21,3;88,333333;70;9,6;1,490476
21/02/2011;7,8;951,3;20,263636;26;22,568182;20,3;87,090909;71;9,5;1,640909
22/02/2011;17;951,122727;20,186364;29,3;24,118182;20;80,227273;55;8,1;1,436364
23/02/2011;0,4;949,233333;20,695833;27,9;23,65;20,2;84,041667;64;8,5;1,283333
24/02/2011;0,4;949,556522;21;31,7;24,491304;21,6;82,391304;50;9,3;1,243478
25/02/2011;0,4;950,708333;20,891667;32;24,154167;21,3;83,208333;48;8,1;0,929167
26/02/2011;8,8;950,033333;20,975;31,8;24,0625;20,8;83,875;49;9,2;1,658333
27/02/2011;47,2;949,313636;20,568182;22,7;21,845455;20,8;92,454545;87;8,4;1,545455
28/02/2011;14,2;947,980952;20,319048;27,5;22,938095;20,8;85,857143;64;6,7;1,157143
01/03/2011;0,4;946,47619;20,866667;29;23,42381;21,1;86,333333;62;4,8;0,728571
02/03/2011;12,8;946,145455;20,418182;28,7;23,5;20,9;83,681818;60;7,9;1,436364
03/03/2011;1;947,186957;20,478261;30,5;24,165217;21,1;81,347826;52;9,7;2,195652
04/03/2011;38,4;947,763636;20,972727;28,4;23,913636;21,3;84,409091;63;9,1;1,963636
05/03/2011;0,4;947,926087;20,86087;29,4;24,626087;21,7;80,521739;54;9,9;1,917391
06/03/2011;0,6;947,8;20,565217;28,8;24,026087;21,9;81,73913;59;11,4;2,404348
07/03/2011;0,6;948,495652;20,447826;29,2;23,795652;21,2;82,391304;58;10,5;2,182609
08/03/2011;23;950,091667;20,820833;30,3;23,875;20,9;84;55;9,9;2,075
09/03/2011;23,2;949,92381;20,2;28,4;23,180952;20,4;84,333333;58;11,3;1,742857
10/03/2011;0,2;949,354167;20,070833;30,1;24,333333;21,2;78,791667;52;9,5;1,883333
11/03/2011;0;949,020833;19,8625;29,9;24,358333;20,3;77,666667;53;9,7;1,725
12/03/2011;0;949,520833;20,5875;30,2;24,316667;21,4;80,916667;54;12,3;2,545833
13/03/2011;5,6;949,216667;20,3125;31,1;24,2375;20,9;80,333333;48;10,5;1,841667
14/03/2011;3,6;948,595833;20,654167;28,4;23,429167;20,7;84,958333;63;7;1,620833
15/03/2011;5,8;950,179167;20,145833;28,7;22,8625;20,1;85,333333;60;6,2;1,6
16/03/2011;0,8;951,095833;20,891667;28,8;23,383333;20,9;86,625;61;10,7;1,083333
17/03/2011;8,4;950,2625;20,870833;31;24,583333;20,1;81,375;53;6,8;1,004167
18/03/2011;2,8;950,391667;21,191667;31,7;24,991667;21,2;80,791667;51;10,1;1,4
19/03/2011;16,2;950,8375;20,979167;29,2;23,479167;21,4;86,583333;60;6,5;1,2625
20/03/2011;1,2;950,283333;20,920833;31,1;24,0875;21,3;83,875;51;8,3;1,416667
21/03/2011;10,6;948,845833;21,1375;30,6;24,1875;21,4;84,291667;54;11,3;1
22/03/2011;2;948,116667;20,6;29,7;23,2875;21;85,833333;57;7,8;1,504167
23/03/2011;40,8;949,720833;20,145833;29,5;23,845833;20,4;81,166667;55;9,3;1,729167
24/03/2011;0;951,141667;20,5375;30,9;25,0625;21,4;77,5;47;8,3;1,4875
25/03/2011;0;950,3125;20,591667;31,8;25,329167;20,4;76,958333;47;10,2;1,433333
26/03/2011;3;950,166667;20,383333;32,3;24,233333;20,9;81,208333;46;9,7;1,566667
27/03/2011;12,8;951,5625;20,516667;29,8;24,1875;20,8;81,208333;57;8,6;1,295833
28/03/2011;0,2;951,490909;20,895455;31,6;25,013636;21,7;79,727273;46;8,3;1,236364
29/03/2011;34,4;952,542857;21,080952;30,2;23,87619;20,4;85,142857;58;6,7;1,12381
30/03/2011;4,6;952,447619;20,680952;29,3;23,8;20,9;83,619048;61;7,2;1,471429
31/03/2011;1;951,358333;21,070833;30;24,408333;22;83,083333;52;7,3;1,1125
01/04/2011;1,6;951,183333;21,675;31,2;24,966667;21,3;83;54;6,7;0,829167
02/04/2011;1,2;950,925;21,195833;28,6;23,658333;21,6;86,333333;66;9,7;1
03/04/2011;6,8;949,866667;20,945833;27,9;22,825;20,8;89,541667;70;7,6;1,2875
04/04/2011;10,4;950,1;20,908333;30,4;23,845833;20,8;84,791667;55;7,6;1,529167
05/04/2011;22;951,075;20,9125;30;24;20,8;84,041667;55;8,2;1,15
06/04/2011;7,6;951,7375;21,075;30,9;24,154167;21,1;84,291667;52;7,7;1,004167
07/04/2011;1,4;950,85;21,316667;30,1;24,833333;21,9;82,041667;58;6,1;1,45
08/04/2011;65;951,491667;21,170833;30;24,583333;20,1;82,5;56;9,4;1,7875
09/04/2011;0;953,641667;19,791667;28,4;24,025;21;78,291667;53;7;1,529167
10/04/2011;0;952,416667;19,966667;30,7;24,7;20,3;76,75;49;8,6;1,25
11/04/2011;0,2;951,295833;20,429167;29,4;23,958333;20,2;81,708333;55;10,7;1,354167
12/04/2011;1,2;950,654167;20,483333;29,2;24,158333;21,1;81,125;57;10,5;1,616667
13/04/2011;0;950,5625;20,354167;30,4;23,970833;19,6;81,416667;55;8,3;1,379167
14/04/2011;0;951,275;20,25;32,2;25,666667;20,1;74,625;46;7;1,075
15/04/2011;0;951,7625;20,420833;27,3;22,675;21,2;87,375;66;10,8;0,658333
16/04/2011;17;950,766667;19,995833;31,6;25,054167;20,1;75,916667;46;6,4;1,208333
17/04/2011;0,2;950,9;18,95;32,4;25,816667;20,5;69,041667;34;7,8;1,6
18/04/2011;0;952,716667;18,5375;32,6;24,3625;19,3;71,791667;43;13,9;1,4625
19/04/2011;13,8;953,008333;19,183333;31;24,691667;18,9;73,916667;44;5,8;0,895833
20/04/2011;0;951,054167;19,125;31,9;25,345833;19,8;70,291667;47;7,1;1,204167
21/04/2011;0;950,654167;20,041667;32;25,329167;19,7;74,666667;45;6,4;1,025
22/04/2011;0;950,654167;19,633333;31,7;25,825;19,6;70,75;44;8,2;1,325
23/04/2011;0;951,333333;19,945833;32,5;25,570833;20,5;73,291667;46;8,3;1,3625
24/04/2011;22,4;951,916667;19,970833;29,4;23,979167;19,9;79,583333;55;10,9;1,066667
25/04/2011;0;952,266667;20,35;31;24,4875;21,1;78,833333;47;9,6;1,470833
26/04/2011;0;952,4875;19,654167;31,2;25,020833;21;74,291667;45;8,3;2,204167
27/04/2011;0;952,7375;19,4625;31,6;25,1125;20,7;73,083333;45;7,5;2,15
28/04/2011;0;952,341667;19,991667;30,2;24,725;20,4;75,833333;52;5,9;1,433333
29/04/2011;0;950,954167;20,083333;30,9;24,825;20,1;76,958333;49;8,4;1,2625
30/04/2011;0;950,491667;19,625;31,5;25,0875;20,1;74,041667;44;8,7;1,4625
01/05/2011;0;951,816667;19,35;29,3;22,75;19,7;81,958333;57;10,7;2,216667
02/05/2011;0;955,154167;14,683333;22,7;18,041667;15,6;81,125;65;11,9;4,8875
03/05/2011;0;955,645833;14,195833;23,1;17,954167;15,1;79,208333;62;11,3;3,775
04/05/2011;0;954,370833;15,779167;29,7;21,1625;15,3;73,083333;47;7,7;2,229167
05/05/2011;0;952,954167;18,379167;30,8;23,758333;17,8;73,666667;51;5,9;1,933333
06/05/2011;0;953,629167;20,225;30,1;24,25;20,8;78,791667;58;5,9;1,5625
07/05/2011;0,4;953,3625;20,6375;32,5;26,454167;22,3;72,458333;46;9,5;2,175
08/05/2011;0;952,116667;20,225;32,5;26,083333;21,8;72,416667;40;6,8;1,479167
09/05/2011;0;951,3125;18,154167;32,7;25,5875;19,6;67,083333;35;8,8;1,645833
10/05/2011;0;950,491667;17,033333;32,2;25,120833;18,6;63,041667;37;7,7;1,354167
11/05/2011;0;951,258333;15,579167;32,9;24,341667;17,6;62,041667;30;7,3;1,108333
12/05/2011;0;951,783333;15,758333;31,2;24,029167;19;62,25;36;8,1;1,370833
13/05/2011;0;950,466667;16,508333;31,5;24,4125;19;63,875;37;7,3;1,375
14/05/2011;0;951,316667;17;31,1;24,495833;19,8;65,208333;38;6,7;1,2375
15/05/2011;0;951,933333;17,95;30,2;24,3;19,7;69,666667;44;9,3;2,320833
16/05/2011;0;953,075;15,729167;25,8;20,879167;17,7;73,333333;51;11,2;3,654167
17/05/2011;0;952,141667;13,233333;29,1;20,070833;13,3;68,208333;34;6,6;1,916667
18/05/2011;0;952,558333;14,545833;30;22,095833;16,2;64,541667;38;6,5;1,6625
19/05/2011;0;952,475;16,104167;30,8;23,008333;17,3;67,583333;40;6,6;1,6125
20/05/2011;0;952,091667;17,729167;30,6;23,970833;18,5;69,625;49;7,5;1,458333
21/05/2011;0;953,154167;19,454167;32,1;25,4625;21,1;71,125;43;7,9;1,541667
22/05/2011;0;953,383333;18,975;31,7;24,916667;19,3;72,208333;41;8,2;1,391667
23/05/2011;0;954,020833;17,258333;30,9;24,2;18;68,166667;37;7,1;1,375
24/05/2011;0;952,9;13,591667;29,8;22,616667;16,2;59,958333;31;7,7;1,354167
25/05/2011;0;953,716667;12,508333;31,3;22,7;13,6;55,875;29;8,3;0,9375
26/05/2011;0;955,154167;14,25;32,2;23,75;17,1;57,583333;34;6,2;1,604167
27/05/2011;0;955,004167;17,2375;27,3;21,629167;19;76,958333;56;9,1;2,995833
28/05/2011;0;954,116667;17,254167;28,9;21,870833;18,6;76,75;48;8,4;3,0875
29/05/2011;0;953,641667;16,179167;30,4;22,304167;17,4;71,875;32;7,8;2,2625
30/05/2011;0;953,3625;15,729167;31,7;23,916667;18,8;63,958333;31;8,6;2,129167
31/05/2011;0;953,325;14,183333;32,4;23,383333;15,9;59,583333;29;6,4;1,05
01/06/2011;0;953,095833;13,475;31,7;23,979167;18,1;54,791667;29;6,3;1,533333
02/06/2011;0;952,1875;13,508333;31,4;22,7375;14,1;60,166667;27;6,1;0,9875
03/06/2011;0;953,404167;13,804167;32,8;23,254167;14,3;59,416667;29;5,1;0,958333
04/06/2011;0;955,304167;14,383333;31,4;24,025;19;57,25;31;9,6;2,095833
05/06/2011;0;953,675;14,195833;31;22,641667;16,9;62,833333;32;6,8;1,595833
06/06/2011;0;952,066667;13,9375;30,8;22,529167;14;62,125;31;10,2;1,666667
07/06/2011;0;953,375;15,5625;32,9;25,179167;20,3;57,75;31;10;2,4
08/06/2011;0;952,358333;17,554167;32,2;24,7375;17,8;66,916667;39;9,2;1,741667
09/06/2011;0;952,645833;18,933333;31,9;25,845833;20,3;67,458333;45;8,9;2,008333
10/06/2011;1,8;955,295833;18,525;28,5;22,066667;18,2;81,5;57;12,8;1,966667
11/06/2011;0;954,4875;18,404167;29,9;22,654167;18,3;78,75;42;5,9;1,825
12/06/2011;0,2;953,429167;17,2125;30,5;22,870833;17,1;73,875;39;8,1;1,254167
13/06/2011;0;955,466667;16,866667;31,6;24,454167;18,7;65,666667;37;7,7;1,304167
14/06/2011;0;953,9;14,545833;31,6;24,054167;17,9;59,25;29;8,9;1,8125
15/06/2011;0;952,479167;15,208333;31;23,333333;17,2;61,625;41;8,9;1,4875
16/06/2011;0;952,433333;16,725;31,4;23,8375;17,5;67;39;9,9;1,5125
17/06/2011;0;953,283333;16,6375;32,3;24,091667;17,1;66,041667;34;7,9;1,2875
18/06/2011;0;953,875;15,6625;31,4;23,65;16,8;64,666667;32;7,4;1,145833
19/06/2011;0;952,166667;15,325;31,7;23,370833;15,6;64,083333;36;10,3;1,429167
20/06/2011;0;951,895833;15,8875;32,4;24,4;16,3;62,416667;32;8,7;1,404167
21/06/2011;0;952,6625;16,0875;32,6;24,279167;17,4;64,041667;31;7,1;1,054167
22/06/2011;0;954,058333;13,4375;33,1;24,404167;16,2;56;21;9,4;1,429167
23/06/2011;0;953,583333;12,841667;32,3;23,770833;14,6;54,041667;27;7;1,391667
24/06/2011;0;951,895833;12,845833;31,7;23,279167;14;55,5;27;8;1,508333
25/06/2011;0;953,304167;13,875;33,3;24,295833;17,9;57,416667;24;6,5;1,383333
26/06/2011;0;956,491667;13,579167;24,7;18,1375;16,4;75,541667;54;14,2;4,791667
27/06/2011;0;956,329167;8,320833;23,2;15,195833;9,2;66;40;12,1;3,820833
28/06/2011;0;953,9125;10,529167;29,5;19,016667;10,6;60,125;38;7,6;1,891667
29/06/2011;0;953,1;13,954167;30,8;22,470833;14,5;61,75;34;8,4;1,320833
30/06/2011;0;951,845833;14,141667;32,3;24,133333;16,5;57,375;29;8,8;1,279167
01/07/2011;0;953,029167;15,4125;32,3;24,891667;18,6;58,791667;29;6,7;1,266667
02/07/2011;0;953,325;17,104167;31,5;23,916667;19,4;69,291667;33;8,7;2,458333
03/07/2011;0;955,883333;14,425;22;16,7;15,3;86,625;73;11,4;3,491667
04/07/2011;0;956,866667;10,541667;17,4;13,375;11,6;83,458333;68;11,1;3,791667
05/07/2011;0;954,529167;12,070833;30,1;17,754167;9,7;74,208333;37;7,1;1,875
06/07/2011;0;954,654167;13,808333;31,5;22,579167;11,4;61,916667;30;6,6;1,620833
07/07/2011;0;954,558333;14,3625;31,4;22,9875;16,1;61,583333;33;6,3;1,5375
08/07/2011;0;953,8125;13,75;32,5;23,866667;17,5;57,375;27;8,3;2,116667
09/07/2011;0;952,7;13,3125;32,7;23,804167;16,9;56,333333;24;10,4;1,691667
10/07/2011;0;953,366667;14,641667;33;24,695833;15,3;56,833333;31;9,9;1,55
11/07/2011;0;953,7;16,15;32,4;25,045833;17,6;60,041667;36;9,4;1,508333
12/07/2011;0;953,05;15,066667;32,1;24,391667;17,4;60,208333;30;10,7;1,391667
13/07/2011;0;952,575;13,408333;32,7;24,154167;15,7;55,666667;27;7,2;1,258333
14/07/2011;0;950,920833;12,420833;32,3;24,133333;16,1;51,791667;25;9,8;1,270833
15/07/2011;0;951,158333;12,241667;32,4;23,891667;15,3;52,041667;27;9,9;1,804167
16/07/2011;0;952,416667;13,870833;32,5;24,545833;16,3;54,25;31;8,4;1,25
17/07/2011;0;953,091667;14,5875;33,6;25,6375;18,7;53,583333;27;7;1,3875
18/07/2011;0;952,716667;14,0875;34,3;25,05;15,6;54,5;24;6,1;0,883333
19/07/2011;0;952,775;14,6625;34,1;25,091667;17,3;55,125;28;7,7;0,995833
20/07/2011;0;952,654167;15,366667;33,2;25,741667;18,4;56,541667;29;10;1,483333
21/07/2011;0;953,629167;14,845833;32,9;25,420833;18,9;55,416667;30;8,4;1,066667
22/07/2011;0;956,120833;16,516667;29,9;22,579167;17,8;70,625;42;10,1;3,475
23/07/2011;0;956,004167;14,854167;31,6;21,658333;16,5;70,458333;26;8,5;2,904167
24/07/2011;0;955,804167;12,820833;31,7;23,8;17,1;57,875;22;9,7;2,0625
25/07/2011;0;953,508333;11,404167;31,7;23,104167;15,4;50,833333;26;10,3;1,625
26/07/2011;0;953,904167;13,091667;32,2;24,116667;16,1;53,458333;28;9,4;1,345833
27/07/2011;0;952,929167;12,041667;32,3;24,0875;16,3;49,75;27;10,8;1,5625
28/07/2011;0;950,645833;10,933333;32,2;23,954167;15,2;48;23;9,9;1,7375
29/07/2011;0;949,241667;10,7125;33,5;24,3;14,6;45,666667;23;9,6;1,741667
30/07/2011;0;949,7375;12,333333;32,9;24,595833;16,1;49,458333;28;11,3;1,525
31/07/2011;0;950,51;12,345;33,2;26,605;17,3;44;26;11,4;2,245
01/08/2011;0;950,866667;13,65;33,5;27,711111;18,3;43,444444;28;8,2;2,161111
02/08/2011;0;951,678571;13,485714;29;23,128571;12,6;56,071429;41;8,1;2,321429
03/08/2011;0;956,153333;12,36;24,3;19,206667;13,8;65,066667;52;14,7;4,873333
04/08/2011;0;955,8;7,538462;28;22,646154;11,8;38,923077;29;11,4;3,507692
05/08/2011;0;954,6;8,717647;33,3;25,858824;14,9;35,764706;21;8,4;1,941176
06/08/2011;0;954,21875;12,4625;35,2;29,61875;18,4;36,3125;22;9,9;2,1125
07/08/2011;0;954,06875;15,15;34,6;29,53125;22,8;42,9375;30;10,8;2,6375
08/08/2011;0;954,293333;10,986667;35,4;30,12;19,1;34,466667;14;8,8;2,113333
09/08/2011;0;953,85;11,1375;35,9;30,19375;18,8;32,25;20;8,6;1,6375
10/08/2011;0;952,553333;11,886667;36,1;30,58;21,2;33,4;21;7,3;1,913333
11/08/2011;0;951,621429;11,164286;35,7;30,878571;20,8;31,142857;20;9,3;2
12/08/2011;0;951,035714;8,157143;36,4;32,292857;19,7;23,785714;13;11,4;2,492857
13/08/2011;0;951,25625;8,69375;36;30,275;20,4;28,4375;16;11,5;1,99375
14/08/2011;0;951,142857;11,071429;35,7;31,142857;19,8;30,142857;21;8,7;1,814286
15/08/2011;0;950,278571;11,25;35,3;30,714286;21,5;31,5;20;9,9;2,285714
16/08/2011;0;950,870588;11,135294;35,6;29,935294;21,9;32,882353;20;10,4;2,241176
17/08/2011;0;951,331818;14,822727;35,1;27,559091;19,5;47,681818;25;10,1;1,759091
18/08/2011;0;949,866667;16,272222;33,8;28,427778;21,5;49,777778;31;10,5;2,638889
19/08/2011;0;948,84;17,21;34,5;28,64;22,5;51,6;31;9,9;2,815
20/08/2011;17,4;954,346667;13,36;28,3;17,513333;21,7;77,133333;52;16,4;5,4
21/08/2011;0;956,914286;6,878571;22,3;17,764286;11,8;49,785714;38;15,7;5,592857
22/08/2011;0;955,654167;6,395833;28,3;17,65;10;50,333333;28;11,1;3,8375
23/08/2011;0;955,786957;8,573913;28,4;19,582609;12;50,826087;31;11,3;3,965217
24/08/2011;0;954,166667;11,095833;33,6;22,754167;15;52,541667;21;9;2,579167
25/08/2011;0;954,004167;11,5;35,9;26,045833;18,1;45,25;15;6,4;1,166667
26/08/2011;0;953,934783;12,173913;35,7;27,386957;19,1;41,782609;21;7,7;1,713043
27/08/2011;0;951,817391;14,465217;35,1;27,595652;18,7;47,347826;28;9,4;1,752174
28/08/2011;0;952,072727;16,390909;34,2;27,945455;21,5;51,954545;25;8,7;1,954545
29/08/2011;0;951,768421;16,136842;35,6;29,584211;22;45,947368;28;8,1;1,857895
30/08/2011;0;952,252632;16,857895;35,9;29,357895;21,7;49;29;7,9;1,710526
31/08/2011;0;955,068421;16,605263;31,1;26,436842;24,6;55,578947;39;12,8;3,642105
01/09/2011;0;954,794444;12,961111;34,2;27,533333;19,4;42,944444;27;10,9;3,988889
02/09/2011;0;952,786364;12,427273;36,6;28,5;21,5;39,045455;23;9,5;2,986364
03/09/2011;0;951,704762;12,82381;36,3;29,019048;22;39,904762;15;9,3;1,790476
04/09/2011;0;952,636364;15,95;33,3;27,909091;22,5;50,136364;30;10,2;2,436364
05/09/2011;0;952,671429;13,135714;35,3;30,828571;20,9;36,285714;22;8,1;1,8
06/09/2011;0;951,9;11,844444;35,7;29,661111;20,4;37,055556;18;11,6;1,85
07/09/2011;0;950,814286;8,685714;35,3;27,942857;18;32,333333;16;9,5;1,657143
08/09/2011;0;950,309524;12,242857;35;28,3;18,4;37,666667;27;11;1,8
09/09/2011;0;951,190476;16,747619;28,9;24,7;23,2;61,619048;47;12,3;3,319048
10/09/2011;0;952,073333;16,98;35;27,973333;17,7;53,666667;31;9,5;1,48
11/09/2011;0,4;954,915385;17,615385;31,9;28,015385;23,5;54,076923;33;12,7;4,015385
12/09/2011;0;954,005882;15,7;35,3;29,311765;21,1;45,941176;29;9,3;2,994118
13/09/2011;0;953,205263;16,305263;34,5;27,915789;22,1;51,210526;31;9;1,605263
14/09/2011;0;954,128571;16,285714;30,5;27,9;23,3;50;36;6,2;2,171429
15/09/2011;0;952,407692;13,6;34,5;30,930769;21,1;36,153846;23;8;1,653846
16/09/2011;0;951,723529;14,488235;34,6;29,623529;21,1;41,470588;26;10,3;2,047059
17/09/2011;0;951,66875;12,54375;35,6;30,36875;23,2;35,75;21;8,8;1,91875
18/09/2011;0;952,825;14,545;35,1;28,2;20,9;44,75;26;8;1,915
19/09/2011;0;951,817647;14,588235;35,3;29,847059;20,1;42,647059;24;9,2;2,352941
20/09/2011;0;952,033333;16,214286;33,8;26,97619;21,5;53,333333;32;9,9;2,014286
21/09/2011;6;951,521429;16,435714;34,9;29,585714;22,3;47,428571;28;9,1;2,614286
22/09/2011;0,4;950,627273;15,368182;36,2;28,681818;21,2;49,772727;21;8,5;1,6
23/09/2011;0;951,129167;16,741667;35,1;27,645833;22,6;52,708333;31;8,8;1,804167
24/09/2011;0;954,011765;17,147059;32,9;25,494118;20,6;62;36;15,1;5,105882
25/09/2011;0;952,856522;15,852174;36,1;26,356522;18,6;58,173913;25;8,5;2,347826
26/09/2011;0;952,208333;16,5875;36,7;27,070833;22,8;55;25;9,5;2,379167
27/09/2011;0;953,533333;15,883333;35;28,75;22,6;48,055556;28;9,8;2,427778
28/09/2011;0;952,6;16,7125;36,2;26,545833;20;58,541667;25;8,9;1,608333
29/09/2011;15,4;952,091304;17,117391;34,6;26,043478;19,7;62,26087;28;8,7;1,734783
30/09/2011;0;951,633333;17,258333;33,7;25,470833;19,8;63,833333;30;6,7;1,941667
01/10/2011;0;949,9;17,305556;34,1;28,166667;21,2;54,166667;34;8,9;2,672222
02/10/2011;0;950,834783;17,582609;30,3;24,178261;19,8;68,304348;42;18,3;2,108696
03/10/2011;4,8;951,4375;14,575;32,9;27,23125;18,2;49,5;27;9,5;2,50625
04/10/2011;0;949,925;14,770833;35,1;26,4875;19;52,583333;24;7,4;1,3375
05/10/2011;0;950,466667;17,833333;32,3;25,7;19,9;63,458333;38;10,6;1,7
06/10/2011;19,4;951,654167;19,808333;31,6;25,045833;21,1;74,791667;44;6,3;1,566667
07/10/2011;0;950,584211;19,557895;31,5;26,647368;21,1;65,842105;48;8;1,615789
08/10/2011;0;950,106667;19,82;32,9;26,906667;21,9;66;43;16,1;2,073333
09/10/2011;1;948,65;20,107143;34,7;28,142857;21,7;64,571429;37;14,1;2,014286
10/10/2011;19,8;948,682353;20,517647;36,8;27,076471;22,8;69,823529;33;12,7;2,641176
11/10/2011;35,6;949,694737;19,957895;30,3;25,6;20,9;72,842105;48;9,2;2,231579
12/10/2011;0,2;949,175;20,958333;30,7;25,65;21,6;76,166667;52;11,5;1,541667
13/10/2011;7,2;947,792857;19,264286;33,6;28,685714;19,6;58,214286;39;10,6;3,107143
14/10/2011;0;947,347826;20,330435;33,2;26,082609;22,4;72,086957;38;15,3;2,430435
15/10/2011;7,6;948,477778;20,427778;29,7;25,855556;21,9;72,888889;55;7,5;1,605556
16/10/2011;0;948,883333;21,075;28,7;24,175;21,9;83,166667;62;10,3;1,791667
17/10/2011;0,8;948,164286;19,764286;30,5;26,864286;20,5;65,857143;53;6,4;2,178571
18/10/2011;0;948,423529;18,923529;31,3;26,882353;22,7;62,705882;47;5,8;1,752941
19/10/2011;0;950;19,09375;32,7;27,56875;21,7;61,3125;40;7,1;1,63125
20/10/2011;0;949,611765;15,864706;33;28,729412;20,4;46,823529;34;11,2;2,641176
21/10/2011;0;948,420833;17,766667;32,5;26,504167;21,4;60,333333;39;7,7;1,566667
22/10/2011;0;950,408333;19,6875;28,2;23,675;21,6;78,708333;58;14,7;1,820833
23/10/2011;0,4;952,723077;19,592308;29,7;25,784615;20,9;70,153846;50;13,7;2,415385
24/10/2011;13,4;951,022222;19,805556;32,4;27,505556;20,2;65,166667;41;8,7;2,077778
25/10/2011;0;949,213636;19,895455;32,4;25,904545;22;70,954545;45;23,2;1,927273
26/10/2011;15,6;950,733333;19,946667;29,7;25,393333;20,8;73,066667;53;8,1;2,26
