data;preco_br;;;;
27/10/2008;44,93;;;;
28/10/2008;44,56;;;;
29/10/2008;44,63;;;;
30/10/2008;44,32;;;;
31/10/2008;44,28;;;;
03/11/2008;45,13;;;;
04/11/2008;45,14;;;;
05/11/2008;44,27;;;;
06/11/2008;43,48;;;;
07/11/2008;44,14;;;;
10/11/2008;44,44;;;;
11/11/2008;44,92;;;;
12/11/2008;45,28;;;;
13/11/2008;45,61;;;;
14/11/2008;45,35;;;;
17/11/2008;45,46;;;;
18/11/2008;45,73;;;;
19/11/2008;46,68;;;;
20/11/2008;45,81;;;;
21/11/2008;46,09;;;;
24/11/2008;45,78;;;;
25/11/2008;45,03;;;;
26/11/2008;45,09;;;;
27/11/2008;44,59;;;;
28/11/2008;44,51;;;;
01/12/2008;44,48;;;;
02/12/2008;44,38;;;;
03/12/2008;44,19;;;;
04/12/2008;44,22;;;;
05/12/2008;44,2;;;;
08/12/2008;44;;;;
09/12/2008;44,11;;;;
10/12/2008;44,29;;;;
11/12/2008;44,11;;;;
12/12/2008;43,68;;;;
15/12/2008;44,32;;;;
16/12/2008;44,29;;;;
17/12/2008;44,36;;;;
18/12/2008;44,48;;;;
19/12/2008;44,63;;;;
22/12/2008;44,7;;;;
23/12/2008;45,36;;;;
26/12/2008;45,43;;;;
29/12/2008;46,28;;;;
30/12/2008;46,73;;;;
02/01/2009;46,95;;;;
05/01/2009;47,09;;;;
06/01/2009;47,88;;;;
07/01/2009;47,96;;;;
08/01/2009;48,19;;;;
09/01/2009;48,96;;;;
12/01/2009;48,8;;;;
13/01/2009;48,53;;;;
14/01/2009;49,18;;;;
15/01/2009;49,59;;;;
16/01/2009;50,11;;;;
19/01/2009;50,48;;;;
20/01/2009;50,51;;;;
21/01/2009;50,31;;;;
22/01/2009;50,36;;;;
23/01/2009;50,99;;;;
26/01/2009;51,01;;;;
27/01/2009;50,13;;;;
28/01/2009;48,64;;;;
29/01/2009;48,97;;;;
30/01/2009;48,85;;;;
02/02/2009;49,04;;;;
03/02/2009;48,21;;;;
04/02/2009;48,14;;;;
05/02/2009;48,19;;;;
06/02/2009;48,65;;;;
09/02/2009;49,27;;;;
10/02/2009;49,27;;;;
11/02/2009;49,35;;;;
12/02/2009;49,19;;;;
13/02/2009;48,83;;;;
16/02/2009;48,62;;;;
17/02/2009;47,04;;;;
18/02/2009;46,8;;;;
19/02/2009;46,16;;;;
20/02/2009;45,12;;;;
25/02/2009;44,91;;;;
26/02/2009;44,65;;;;
27/02/2009;44,7;;;;
02/03/2009;44,74;;;;
03/03/2009;45,1;;;;
04/03/2009;45,25;;;;
05/03/2009;44,8;;;;
06/03/2009;44,84;;;;
09/03/2009;44,97;;;;
10/03/2009;45,02;;;;
11/03/2009;44,9;;;;
12/03/2009;44,55;;;;
13/03/2009;44,65;;;;
16/03/2009;44,81;;;;
17/03/2009;45,02;;;;
18/03/2009;45,27;;;;
19/03/2009;45,31;;;;
20/03/2009;45,69;;;;
23/03/2009;46,66;;;;
24/03/2009;46,89;;;;
25/03/2009;46,51;;;;
26/03/2009;46,04;;;;
27/03/2009;45,66;;;;
30/03/2009;45,1;;;;
31/03/2009;45,95;;;;
01/04/2009;46,68;;;;
02/04/2009;46,87;;;;
03/04/2009;46,8;;;;
06/04/2009;46,67;;;;
07/04/2009;46,95;;;;
08/04/2009;47,13;;;;
09/04/2009;47,31;;;;
13/04/2009;47,19;;;;
14/04/2009;47,74;;;;
15/04/2009;48,37;;;;
16/04/2009;48,66;;;;
17/04/2009;49,34;;;;
20/04/2009;49,21;;;;
22/04/2009;49,34;;;;
23/04/2009;49,4;;;;
24/04/2009;49,17;;;;
27/04/2009;48,02;;;;
28/04/2009;47,74;;;;
29/04/2009;47,58;;;;
30/04/2009;48,82;;;;
04/05/2009;50,57;;;;
05/05/2009;50,7;;;;
06/05/2009;50,65;;;;
07/05/2009;50,2;;;;
08/05/2009;49,65;;;;
11/05/2009;49,19;;;;
12/05/2009;49,39;;;;
13/05/2009;50,3;;;;
14/05/2009;50,81;;;;
15/05/2009;50,87;;;;
18/05/2009;50,72;;;;
19/05/2009;50,85;;;;
20/05/2009;50,66;;;;
21/05/2009;50,56;;;;
22/05/2009;50,75;;;;
25/05/2009;50,63;;;;
26/05/2009;50,37;;;;
27/05/2009;50,41;;;;
28/05/2009;50,51;;;;
29/05/2009;49,91;;;;
01/06/2009;50,06;;;;
02/06/2009;49,55;;;;
03/06/2009;49,4;;;;
04/06/2009;49,83;;;;
05/06/2009;50,57;;;;
08/06/2009;50,68;;;;
09/06/2009;50,81;;;;
10/06/2009;50,73;;;;
12/06/2009;50,07;;;;
15/06/2009;49,29;;;;
16/06/2009;49,13;;;;
17/06/2009;49,61;;;;
18/06/2009;49,96;;;;
19/06/2009;49,69;;;;
22/06/2009;49;;;;
23/06/2009;49,71;;;;
24/06/2009;49,79;;;;
25/06/2009;49,94;;;;
26/06/2009;50,06;;;;
29/06/2009;49,98;;;;
30/06/2009;49,93;;;;
01/07/2009;50,59;;;;
02/07/2009;50,95;;;;
03/07/2009;50,79;;;;
06/07/2009;50,51;;;;
07/07/2009;49,48;;;;
08/07/2009;48,36;;;;
09/07/2009;47,94;;;;
10/07/2009;48,29;;;;
13/07/2009;47,94;;;;
14/07/2009;47,84;;;;
15/07/2009;47,77;;;;
16/07/2009;46,59;;;;
17/07/2009;46;;;;
20/07/2009;45,77;;;;
21/07/2009;45,81;;;;
22/07/2009;45,38;;;;
23/07/2009;45,66;;;;
24/07/2009;46,11;;;;
27/07/2009;46,21;;;;
28/07/2009;46,88;;;;
29/07/2009;47,48;;;;
30/07/2009;48,86;;;;
31/07/2009;48,79;;;;
03/08/2009;49,48;;;;
04/08/2009;49,04;;;;
05/08/2009;48,79;;;;
06/08/2009;48,65;;;;
07/08/2009;48,88;;;;
10/08/2009;48,59;;;;
11/08/2009;49,06;;;;
12/08/2009;48,88;;;;
13/08/2009;49,05;;;;
14/08/2009;48,25;;;;
17/08/2009;46,93;;;;
18/08/2009;46,29;;;;
19/08/2009;46,46;;;;
20/08/2009;46,87;;;;
21/08/2009;47,16;;;;
24/08/2009;48,01;;;;
25/08/2009;48,2;;;;
26/08/2009;48,28;;;;
27/08/2009;48,35;;;;
28/08/2009;48,69;;;;
31/08/2009;48,22;;;;
01/09/2009;47,92;;;;
02/09/2009;47,39;;;;
03/09/2009;47,3;;;;
04/09/2009;47,07;;;;
08/09/2009;47,19;;;;
09/09/2009;46,97;;;;
10/09/2009;46,54;;;;
11/09/2009;46,09;;;;
14/09/2009;45,77;;;;
15/09/2009;46,04;;;;
16/09/2009;46,31;;;;
17/09/2009;45,82;;;;
18/09/2009;46,21;;;;
21/09/2009;45,58;;;;
22/09/2009;45,53;;;;
23/09/2009;45,19;;;;
24/09/2009;45,16;;;;
25/09/2009;45;;;;
28/09/2009;45,05;;;;
29/09/2009;44,62;;;;
30/09/2009;44,62;;;;
01/10/2009;44,6;;;;
02/10/2009;44,3;;;;
05/10/2009;44,17;;;;
06/10/2009;44,2;;;;
07/10/2009;44,36;;;;
08/10/2009;44,37;;;;
09/10/2009;44,57;;;;
13/10/2009;44,78;;;;
14/10/2009;45,01;;;;
15/10/2009;44,95;;;;
16/10/2009;44,79;;;;
19/10/2009;44,86;;;;
20/10/2009;44,78;;;;
21/10/2009;45,06;;;;
22/10/2009;44,99;;;;
23/10/2009;45,11;;;;
26/10/2009;44,76;;;;
27/10/2009;44,61;;;;
28/10/2009;44,55;;;;
29/10/2009;44,74;;;;
30/10/2009;44,52;;;;
03/11/2009;44,38;;;;
04/11/2009;44,72;;;;
05/11/2009;44,84;;;;
06/11/2009;44,62;;;;
09/11/2009;44,69;;;;
10/11/2009;44,64;;;;
11/11/2009;44,33;;;;
12/11/2009;44,16;;;;
13/11/2009;44,45;;;;
16/11/2009;44,47;;;;
17/11/2009;44,16;;;;
18/11/2009;43,87;;;;
19/11/2009;43,9;;;;
20/11/2009;43,5;;;;
23/11/2009;43,78;;;;
24/11/2009;43,5;;;;
25/11/2009;43,5;;;;
26/11/2009;43,38;;;;
27/11/2009;43,41;;;;
30/11/2009;42,9;;;;
01/12/2009;43,23;;;;
02/12/2009;43,1;;;;
03/12/2009;42,77;;;;
04/12/2009;43,12;;;;
07/12/2009;43,11;;;;
08/12/2009;42,92;;;;
09/12/2009;43,23;;;;
10/12/2009;42,99;;;;
11/12/2009;42,94;;;;
14/12/2009;43,03;;;;
15/12/2009;42,79;;;;
16/12/2009;42,92;;;;
17/12/2009;42,77;;;;
18/12/2009;42,82;;;;
21/12/2009;42,71;;;;
22/12/2009;42,49;;;;
23/12/2009;42,62;;;;
28/12/2009;42,74;;;;
29/12/2009;42,56;;;;
30/12/2009;42,51;;;;
04/01/2010;42,73;;;;
05/01/2010;42,57;;;;
06/01/2010;42,11;;;;
07/01/2010;42,19;;;;
08/01/2010;42,21;;;;
11/01/2010;41,5;;;;
12/01/2010;40,8;;;;
13/01/2010;40,09;;;;
14/01/2010;39,53;;;;
15/01/2010;39,76;;;;
18/01/2010;39,48;;;;
19/01/2010;39,09;;;;
20/01/2010;38,8;;;;
21/01/2010;38,47;;;;
22/01/2010;38,37;;;;
25/01/2010;38,46;;;;
26/01/2010;37,64;;;;
27/01/2010;37,94;;;;
28/01/2010;37,36;;;;
29/01/2010;36,9;;;;
01/02/2010;36,36;;;;
02/02/2010;36,1;;;;
03/02/2010;35,65;;;;
04/02/2010;35,45;;;;
05/02/2010;35,37;;;;
08/02/2010;35,73;;;;
09/02/2010;35,68;;;;
10/02/2010;35,52;;;;
11/02/2010;35,59;;;;
12/02/2010;35,72;;;;
17/02/2010;35,99;;;;
18/02/2010;35,8;;;;
19/02/2010;35,7;;;;
22/02/2010;35,55;;;;
23/02/2010;35,99;;;;
24/02/2010;35,92;;;;
25/02/2010;35,61;;;;
26/02/2010;35,44;;;;
01/03/2010;35,34;;;;
02/03/2010;35,09;;;;
03/03/2010;35,2;;;;
04/03/2010;34,77;;;;
05/03/2010;34,32;;;;
08/03/2010;34,17;;;;
09/03/2010;34,04;;;;
10/03/2010;33,98;;;;
11/03/2010;33,73;;;;
12/03/2010;33,45;;;;
15/03/2010;32,97;;;;
16/03/2010;33,11;;;;
17/03/2010;33,13;;;;
18/03/2010;33,5;;;;
19/03/2010;33,84;;;;
22/03/2010;34,13;;;;
23/03/2010;34,28;;;;
24/03/2010;34,04;;;;
25/03/2010;34,26;;;;
26/03/2010;34,23;;;;
29/03/2010;34,58;;;;
30/03/2010;34,55;;;;
31/03/2010;34,51;;;;
01/04/2010;33,79;;;;
05/04/2010;33,52;;;;
06/04/2010;33,23;;;;
07/04/2010;33,42;;;;
08/04/2010;33,85;;;;
09/04/2010;33,95;;;;
12/04/2010;34,16;;;;
13/04/2010;34,34;;;;
14/04/2010;34,2;;;;
15/04/2010;34,24;;;;
16/04/2010;34,62;;;;
19/04/2010;34,68;;;;
20/04/2010;34,84;;;;
22/04/2010;35,32;;;;
23/04/2010;35,71;;;;
26/04/2010;35,61;;;;
27/04/2010;35,37;;;;
28/04/2010;35,2;;;;
29/04/2010;34,95;;;;
30/04/2010;34,79;;;;
03/05/2010;35,04;;;;
04/05/2010;35,04;;;;
05/05/2010;35,74;;;;
06/05/2010;36,13;;;;
07/05/2010;36,08;;;;
10/05/2010;35,44;;;;
11/05/2010;34,97;;;;
12/05/2010;35,01;;;;
13/05/2010;35,02;;;;
14/05/2010;35,36;;;;
17/05/2010;35,32;;;;
18/05/2010;35,38;;;;
19/05/2010;35,74;;;;
20/05/2010;36,19;;;;
21/05/2010;36,12;;;;
24/05/2010;35,97;;;;
25/05/2010;36,11;;;;
26/05/2010;35,86;;;;
27/05/2010;35,73;;;;
28/05/2010;35,57;;;;
31/05/2010;35,63;;;;
01/06/2010;35,36;;;;
02/06/2010;35,57;;;;
04/06/2010;36,08;;;;
07/06/2010;36,3;;;;
08/06/2010;36,48;;;;
09/06/2010;36,5;;;;
10/06/2010;35,78;;;;
11/06/2010;35,39;;;;
14/06/2010;36,13;;;;
15/06/2010;36,19;;;;
16/06/2010;36,13;;;;
17/06/2010;36,09;;;;
18/06/2010;36,04;;;;
21/06/2010;36,1;;;;
22/06/2010;36,19;;;;
23/06/2010;36,41;;;;
24/06/2010;36,51;;;;
25/06/2010;36,37;;;;
28/06/2010;36,47;;;;
29/06/2010;36,6;;;;
30/06/2010;36,68;;;;
01/07/2010;36,81;;;;
02/07/2010;36,93;;;;
05/07/2010;36,9;;;;
06/07/2010;36,79;;;;
07/07/2010;36,92;;;;
08/07/2010;37,64;;;;
09/07/2010;37,73;;;;
12/07/2010;38,06;;;;
13/07/2010;38,27;;;;
14/07/2010;38,36;;;;
15/07/2010;38,9;;;;
16/07/2010;39,25;;;;
19/07/2010;39,57;;;;
20/07/2010;39,65;;;;
21/07/2010;39,68;;;;
22/07/2010;39,97;;;;
23/07/2010;39,6;;;;
26/07/2010;39,39;;;;
27/07/2010;39,1;;;;
28/07/2010;39,41;;;;
29/07/2010;39,73;;;;
30/07/2010;40,05;;;;
02/08/2010;40,09;;;;
03/08/2010;40,15;;;;
04/08/2010;40,45;;;;
05/08/2010;40,8;;;;
06/08/2010;40,95;;;;
09/08/2010;41,43;;;;
10/08/2010;41,47;;;;
11/08/2010;41,32;;;;
12/08/2010;41,71;;;;
13/08/2010;42,07;;;;
16/08/2010;41,96;;;;
17/08/2010;41,9;;;;
18/08/2010;42,12;;;;
19/08/2010;41,94;;;;
20/08/2010;41,52;;;;
23/08/2010;41,43;;;;
24/08/2010;40,89;;;;
25/08/2010;40,97;;;;
26/08/2010;41,3;;;;
27/08/2010;41,26;;;;
30/08/2010;41,52;;;;
31/08/2010;41,68;;;;
01/09/2010;41,46;;;;
02/09/2010;41,53;;;;
03/09/2010;41,79;;;;
06/09/2010;41,95;;;;
08/09/2010;42,14;;;;
09/09/2010;42,15;;;;
10/09/2010;41,89;;;;
13/09/2010;41,73;;;;
14/09/2010;41,68;;;;
15/09/2010;42,19;;;;
16/09/2010;42,24;;;;
17/09/2010;42,28;;;;
20/09/2010;42,83;;;;
21/09/2010;43,47;;;;
22/09/2010;43,51;;;;
23/09/2010;43,44;;;;
24/09/2010;43,76;;;;
27/09/2010;43,81;;;;
28/09/2010;44,02;;;;
29/09/2010;43,63;;;;
30/09/2010;42,92;;;;
01/10/2010;42,5;;;;
04/10/2010;41,93;;;;
05/10/2010;42,08;;;;
06/10/2010;42,12;;;;
07/10/2010;42,14;;;;
08/10/2010;43,43;;;;
11/10/2010;44,06;;;;
13/10/2010;44,29;;;;
14/10/2010;44,84;;;;
15/10/2010;45,02;;;;
18/10/2010;44,81;;;;
19/10/2010;45,55;;;;
20/10/2010;45,94;;;;
21/10/2010;46,69;;;;
22/10/2010;46,63;;;;
25/10/2010;47,02;;;;
26/10/2010;46,84;;;;
27/10/2010;46,74;;;;
28/10/2010;47,49;;;;
29/10/2010;47,4;;;;
01/11/2010;47,51;;;;
03/11/2010;47,49;;;;
04/11/2010;48,1;;;;
05/11/2010;48,32;;;;
08/11/2010;48,81;;;;
09/11/2010;50,15;;;;
10/11/2010;51;;;;
11/11/2010;51,37;;;;
12/11/2010;50,66;;;;
16/11/2010;48,81;;;;
17/11/2010;48,35;;;;
18/11/2010;48,42;;;;
19/11/2010;48,23;;;;
22/11/2010;48,56;;;;
23/11/2010;48,63;;;;
24/11/2010;48,93;;;;
25/11/2010;49,1;;;;
26/11/2010;48,94;;;;
29/11/2010;49,07;;;;
30/11/2010;48,69;;;;
01/12/2010;48,95;;;;
02/12/2010;48,89;;;;
03/12/2010;48,83;;;;
06/12/2010;48,57;;;;
07/12/2010;47,92;;;;
08/12/2010;48,07;;;;
09/12/2010;48,18;;;;
10/12/2010;48,06;;;;
13/12/2010;48,19;;;;
14/12/2010;48,3;;;;
15/12/2010;48,35;;;;
16/12/2010;48,31;;;;
17/12/2010;48,49;;;;
20/12/2010;48,51;;;;
21/12/2010;48,42;;;;
22/12/2010;48,49;;;;
23/12/2010;48,59;;;;
27/12/2010;48,85;;;;
28/12/2010;48,88;;;;
29/12/2010;49,04;;;;
30/12/2010;49,08;;;;
03/01/2011;48,74;;;;
04/01/2011;48,75;;;;
05/01/2011;48,88;;;;
06/01/2011;49,34;;;;
07/01/2011;49,1;;;;
10/01/2011;49,46;;;;
11/01/2011;49,69;;;;
12/01/2011;49,65;;;;
13/01/2011;49,88;;;;
14/01/2011;50,22;;;;
17/01/2011;50,08;;;;
18/01/2011;50,05;;;;
19/01/2011;49,96;;;;
20/01/2011;50,37;;;;
21/01/2011;50,08;;;;
24/01/2011;50,12;;;;
25/01/2011;50,06;;;;
26/01/2011;49,37;;;;
27/01/2011;49,24;;;;
28/01/2011;49,55;;;;
31/01/2011;49,65;;;;
01/02/2011;50,18;;;;
02/02/2011;50,4;;;;
03/02/2011;50,47;;;;
04/02/2011;50,33;;;;
07/02/2011;50,77;;;;
08/02/2011;50,68;;;;
09/02/2011;50,69;;;;
10/02/2011;50,72;;;;
11/02/2011;50,79;;;;
14/02/2011;50,59;;;;
15/02/2011;50,05;;;;
16/02/2011;49,44;;;;
17/02/2011;49,28;;;;
18/02/2011;48,87;;;;
21/02/2011;48,71;;;;
22/02/2011;47,63;;;;
23/02/2011;46,46;;;;
24/02/2011;46,04;;;;
25/02/2011;46,6;;;;
28/02/2011;46,87;;;;
01/03/2011;46,85;;;;
02/03/2011;47,5;;;;
03/03/2011;47,69;;;;
04/03/2011;47,79;;;;
09/03/2011;46,87;;;;
10/03/2011;46,6;;;;
11/03/2011;46,06;;;;
14/03/2011;45,94;;;;
15/03/2011;45,36;;;;
16/03/2011;44,7;;;;
17/03/2011;45,49;;;;
18/03/2011;46,62;;;;
21/03/2011;46,63;;;;
22/03/2011;46,34;;;;
23/03/2011;46,27;;;;
24/03/2011;45,89;;;;
25/03/2011;46,06;;;;
28/03/2011;46,01;;;;
29/03/2011;46,03;;;;
30/03/2011;45,88;;;;
31/03/2011;46,2;;;;
01/04/2011;46,02;;;;
04/04/2011;45,46;;;;
05/04/2011;45,26;;;;
06/04/2011;45,13;;;;
07/04/2011;45;;;;
08/04/2011;44,67;;;;
11/04/2011;44,49;;;;
12/04/2011;44,14;;;;
13/04/2011;43,92;;;;
14/04/2011;43,31;;;;
15/04/2011;43,17;;;;
18/04/2011;43,6;;;;
19/04/2011;43,57;;;;
20/04/2011;43,81;;;;
25/04/2011;44,17;;;;
26/04/2011;44,11;;;;
27/04/2011;44,4;;;;
28/04/2011;44,41;;;;
29/04/2011;44,43;;;;
02/05/2011;44,75;;;;
03/05/2011;44,55;;;;
04/05/2011;44,42;;;;
05/05/2011;43,88;;;;
06/05/2011;43,74;;;;
09/05/2011;44,2;;;;
10/05/2011;44,32;;;;
11/05/2011;43,9;;;;
12/05/2011;44,08;;;;
13/05/2011;44,23;;;;
16/05/2011;44,39;;;;
17/05/2011;44,61;;;;
18/05/2011;45,12;;;;
19/05/2011;45,43;;;;
20/05/2011;45,79;;;;
23/05/2011;45,83;;;;
24/05/2011;45,93;;;;
25/05/2011;46,15;;;;
26/05/2011;46,24;;;;
27/05/2011;45,96;;;;
30/05/2011;45,82;;;;
31/05/2011;45,4;;;;
01/06/2011;45,27;;;;
02/06/2011;45,82;;;;
03/06/2011;46;;;;
06/06/2011;45,51;;;;
07/06/2011;45,14;;;;
08/06/2011;45,65;;;;
09/06/2011;45,9;;;;
10/06/2011;45,69;;;;
13/06/2011;45,58;;;;
14/06/2011;45,36;;;;
15/06/2011;45,18;;;;
16/06/2011;45,15;;;;
17/06/2011;45,04;;;;
20/06/2011;44,91;;;;
21/06/2011;44,96;;;;
22/06/2011;44,61;;;;
24/06/2011;44,59;;;;
27/06/2011;44,21;;;;
28/06/2011;44,46;;;;
29/06/2011;44,48;;;;
30/06/2011;44,14;;;;
01/07/2011;44,01;;;;
04/07/2011;44,03;;;;
05/07/2011;44,13;;;;
06/07/2011;44,51;;;;
07/07/2011;44,61;;;;
08/07/2011;45,26;;;;
11/07/2011;45,16;;;;
12/07/2011;45,62;;;;
13/07/2011;45,9;;;;
14/07/2011;46,72;;;;
15/07/2011;46,96;;;;
18/07/2011;46,79;;;;
19/07/2011;46,93;;;;
20/07/2011;46,71;;;;
21/07/2011;46,39;;;;
22/07/2011;46,56;;;;
25/07/2011;45,96;;;;
26/07/2011;45,96;;;;
27/07/2011;46,59;;;;
28/07/2011;46,61;;;;
29/07/2011;45,77;;;;
01/08/2011;45,62;;;;
02/08/2011;45,89;;;;
03/08/2011;45,89;;;;
04/08/2011;45,59;;;;
05/08/2011;45,56;;;;
08/08/2011;45,21;;;;
09/08/2011;46,08;;;;
10/08/2011;45,72;;;;
11/08/2011;46,85;;;;
12/08/2011;46,56;;;;
15/08/2011;46,11;;;;
16/08/2011;45,87;;;;
17/08/2011;45,92;;;;
18/08/2011;46,05;;;;
19/08/2011;46,16;;;;
22/08/2011;46,5;;;;
23/08/2011;47,17;;;;
24/08/2011;47,27;;;;
25/08/2011;47,22;;;;
26/08/2011;47,62;;;;
29/08/2011;48,09;;;;
30/08/2011;48,02;;;;
31/08/2011;48,48;;;;
01/09/2011;48,5;;;;
02/09/2011;48,97;;;;
05/09/2011;49,28;;;;
06/09/2011;48,97;;;;
08/09/2011;48,9;;;;
09/09/2011;49,57;;;;
12/09/2011;49,46;;;;
13/09/2011;49,5;;;;
14/09/2011;49,81;;;;
15/09/2011;49,31;;;;
16/09/2011;48,68;;;;
19/09/2011;49,4;;;;
20/09/2011;50;;;;
21/09/2011;50,61;;;;
22/09/2011;50,28;;;;
23/09/2011;49,48;;;;
26/09/2011;48,62;;;;
27/09/2011;48,44;;;;
28/09/2011;47,84;;;;
29/09/2011;47,5;;;;
30/09/2011;47,02;;;;
03/10/2011;46,71;;;;
04/10/2011;46,4;;;;
05/10/2011;45,81;;;;
06/10/2011;45,22;;;;
07/10/2011;44,74;;;;
10/10/2011;44,6;;;;
11/10/2011;45,33;;;;
13/10/2011;46,05;;;;
14/10/2011;46,71;;;;
17/10/2011;46,65;;;;
18/10/2011;46,45;;;;
19/10/2011;46,84;;;;
20/10/2011;46,93;;;;
21/10/2011;47,24;;;;
24/10/2011;47,26;;;;
25/10/2011;46,7;;;;
26/10/2011;46,87;;;;
27/10/2011;46,49;;;;
28/10/2011;45,86;;;;
31/10/2011;45,27;;;;
01/11/2011;45,02;;;;
03/11/2011;45,59;;;;
04/11/2011;46,04;;;;
07/11/2011;45,78;;;;
08/11/2011;45,73;;;;
09/11/2011;45,56;;;;
10/11/2011;45,26;;;;
11/11/2011;45;;;;
14/11/2011;45,34;;;;
16/11/2011;45,72;;;;
17/11/2011;45,26;;;;
18/11/2011;44,85;;;;
21/11/2011;45,01;;;;
22/11/2011;44,9;;;;
23/11/2011;45,55;;;;
24/11/2011;45,42;;;;
25/11/2011;45,56;;;;
28/11/2011;45,44;;;;
29/11/2011;45,13;;;;
30/11/2011;44,83;;;;
01/12/2011;44,5;;;;
02/12/2011;44,79;;;;
05/12/2011;44,44;;;;
06/12/2011;44,38;;;;
07/12/2011;44,37;;;;
08/12/2011;44,62;;;;
09/12/2011;44,22;;;;
12/12/2011;44,26;;;;
13/12/2011;44,7;;;;
14/12/2011;44,91;;;;
15/12/2011;44,94;;;;
16/12/2011;45,24;;;;
19/12/2011;45,87;;;;
20/12/2011;45,41;;;;
21/12/2011;45,57;;;;
22/12/2011;45,79;;;;
23/12/2011;45,64;;;;
26/12/2011;45,66;;;;
27/12/2011;46,83;;;;
28/12/2011;46,81;;;;
29/12/2011;46,93;;;;
02/01/2012;46,8;;;;
03/01/2012;47,58;;;;
04/01/2012;47,8;;;;
05/01/2012;47,72;;;;
06/01/2012;47,9;;;;
09/01/2012;48,32;;;;
10/01/2012;48,1;;;;
11/01/2012;47,48;;;;
12/01/2012;47,06;;;;
13/01/2012;46,41;;;;
16/01/2012;46,43;;;;
17/01/2012;46,11;;;;
18/01/2012;45,46;;;;
19/01/2012;45,89;;;;
20/01/2012;45,97;;;;
23/01/2012;46,31;;;;
24/01/2012;46,62;;;;
25/01/2012;46,71;;;;
26/01/2012;46,67;;;;
27/01/2012;46,58;;;;
30/01/2012;45,87;;;;
31/01/2012;45,88;;;;
01/02/2012;45,99;;;;
02/02/2012;45,92;;;;
03/02/2012;45,81;;;;
06/02/2012;46,18;;;;
07/02/2012;46,29;;;;
08/02/2012;46,31;;;;
09/02/2012;46,18;;;;
10/02/2012;46,06;;;;
13/02/2012;46,31;;;;
14/02/2012;47,16;;;;
15/02/2012;47,69;;;;
16/02/2012;47,94;;;;
17/02/2012;48,08;;;;
22/02/2012;47,69;;;;
23/02/2012;47,97;;;;
24/02/2012;48,04;;;;
27/02/2012;47,82;;;;
28/02/2012;48,15;;;;
29/02/2012;48,6;;;;
01/03/2012;49;;;;
02/03/2012;49,3;;;;
05/03/2012;49,66;;;;
06/03/2012;50,11;;;;
07/03/2012;50,48;;;;
08/03/2012;50,74;;;;
09/03/2012;51,26;;;;
12/03/2012;51,79;;;;
13/03/2012;52,25;;;;
14/03/2012;52,73;;;;
15/03/2012;52,83;;;;
16/03/2012;53,06;;;;
19/03/2012;53,19;;;;
20/03/2012;53;;;;
21/03/2012;53,24;;;;
22/03/2012;53,28;;;;
23/03/2012;53,39;;;;
26/03/2012;53,62;;;;
27/03/2012;53,7;;;;
28/03/2012;53,85;;;;
29/03/2012;54,05;;;;
30/03/2012;54,63;;;;
02/04/2012;55,61;;;;
03/04/2012;55,5;;;;
04/04/2012;55,59;;;;
05/04/2012;56,17;;;;
09/04/2012;56,04;;;;
10/04/2012;56,54;;;;
11/04/2012;56,41;;;;
12/04/2012;56,82;;;;
13/04/2012;57,23;;;;
16/04/2012;56,79;;;;
17/04/2012;57,23;;;;
18/04/2012;57,53;;;;
19/04/2012;57,96;;;;
20/04/2012;58,01;;;;
23/04/2012;58,62;;;;
24/04/2012;59;;;;
25/04/2012;59,8;;;;
26/04/2012;59,72;;;;
27/04/2012;60,44;;;;
30/04/2012;60,46;;;;
02/05/2012;61,05;;;;
03/05/2012;61,38;;;;
04/05/2012;61,17;;;;
07/05/2012;61,04;;;;
08/05/2012;60,86;;;;
09/05/2012;60,78;;;;
10/05/2012;61,2;;;;
11/05/2012;60,87;;;;
14/05/2012;59,95;;;;
15/05/2012;60,73;;;;
16/05/2012;60,82;;;;
17/05/2012;61,65;;;;
18/05/2012;61,76;;;;
21/05/2012;62,14;;;;
22/05/2012;62,21;;;;
23/05/2012;61,47;;;;
24/05/2012;61,39;;;;
25/05/2012;61,07;;;;
28/05/2012;61,01;;;;
29/05/2012;60,54;;;;
30/05/2012;60,45;;;;
31/05/2012;60,85;;;;
01/06/2012;60,8;;;;
04/06/2012;61,09;;;;
05/06/2012;61,16;;;;
06/06/2012;61,73;;;;
08/06/2012;63,17;;;;
11/06/2012;63,59;;;;
12/06/2012;64,67;;;;
13/06/2012;64,27;;;;
14/06/2012;64,63;;;;
15/06/2012;63,96;;;;
18/06/2012;64,55;;;;
19/06/2012;65,57;;;;
20/06/2012;65,93;;;;
21/06/2012;66,39;;;;
22/06/2012;66,94;;;;
25/06/2012;67,91;;;;
26/06/2012;68,95;;;;
27/06/2012;69,54;;;;
28/06/2012;70,02;;;;
29/06/2012;69,46;;;;
02/07/2012;69,26;;;;
03/07/2012;69,42;;;;
04/07/2012;69,57;;;;
05/07/2012;70,49;;;;
06/07/2012;71,47;;;;
09/07/2012;71,82;;;;
10/07/2012;74,34;;;;
11/07/2012;74,87;;;;
12/07/2012;75,01;;;;
13/07/2012;75,47;;;;
16/07/2012;76,75;;;;
17/07/2012;78,08;;;;
18/07/2012;78,72;;;;
19/07/2012;79,86;;;;
20/07/2012;80,49;;;;
23/07/2012;80,56;;;;
24/07/2012;79,13;;;;
