data,last,max,min,var,price_br,price_us
2013-02-28,4.88,4.88,4.88,0.62,59.24,29.98
2013-02-27,4.85,4.85,4.85,-0.61,59.17,29.99
2013-02-26,4.88,4.88,4.88,0.47,58.96,29.72
2013-02-25,4.857,4.857,4.857,-1.02,59.35,30.02
2013-02-22,4.907,4.907,4.907,1.41,61.08,30.97
2013-02-21,4.839,4.839,4.839,-0.04,60.44,30.6
2013-02-20,4.841,4.841,4.841,0.64,60.2,30.65
2013-02-19,4.81,4.81,4.81,0.21,59.29,30.33
2013-02-18,4.8,4.8,4.8,-0.76,58.77,29.94
2013-08-02,4.837,4.837,4.837,0.94,60.92,30.89
2013-07-02,4.792,4.792,4.792,0.0,61.09,30.98
2013-06-02,4.792,4.792,4.792,-0.42,61.1,30.72
2013-05-02,4.812,4.812,4.812,0.0,61.18,30.81
2013-04-02,4.812,4.812,4.812,0.0,60.72,30.47
2013-01-02,4.812,4.812,4.812,0.25,60.75,30.58
2013-01-31,4.8,4.8,4.8,0.15,60.57,30.48
2013-01-30,4.793,4.793,4.793,0.02,60.96,30.63
2013-01-29,4.792,4.792,4.792,0.27,60.92,30.67
2013-01-28,4.779,4.779,4.779,0.0,61.53,30.73
2013-01-25,4.779,4.779,4.779,-0.17,61.95,30.52
2013-01-24,4.787,4.787,4.787,-0.21,61.78,30.42
2013-01-23,4.797,4.797,4.797,0.38,62.63,30.73
2013-01-22,4.779,4.779,4.779,-0.58,65.07,31.84
2013-01-21,4.807,4.807,4.807,1.03,65.12,31.89
2013-01-18,4.758,4.758,4.758,3.57,65.15,31.86
2013-01-17,4.594,4.594,4.594,-0.67,64.82,31.73
2013-01-16,4.625,4.625,4.625,0.0,64.77,31.69
2013-01-15,4.625,4.625,4.625,0.0,64.98,31.91
2013-01-14,4.625,4.625,4.625,0.0,64.71,31.85
2013-11-01,4.625,4.625,4.625,0.0,64.87,31.86
2013-10-01,4.625,4.625,4.625,0.0,65.61,32.32
2013-09-01,4.625,4.625,4.625,0.0,65.63,32.2
2013-08-01,4.625,4.625,4.625,0.76,65.94,32.32
2013-07-01,4.59,4.59,4.59,0.0,67.83,33.4
2013-04-01,4.59,4.59,4.59,-0.58,67.53,33.13
2012-12-28,4.62,4.62,4.62,0.17,71.01,34.72
2012-12-27,4.612,4.612,4.612,0.04,71.43,34.95
2012-12-26,4.61,4.61,4.61,0.02,72.22,35.14
2012-12-21,4.605,4.605,4.605,-0.28,71.94,34.7
2012-12-20,4.618,4.618,4.618,-0.47,71.92,34.88
2012-12-19,4.64,4.64,4.64,-0.62,72.93,35.22
2012-12-18,4.669,4.669,4.669,-0.09,73.31,35.09
2012-12-17,4.673,4.673,4.673,0.75,73.7,35.16
2012-12-14,4.638,4.638,4.638,-0.04,73.94,35.41
2012-12-13,4.64,4.64,4.64,0.28,73.76,35.43
2012-12-12,4.627,4.627,4.627,-0.28,73.7,35.54
2012-11-12,4.64,4.64,4.64,0.04,73.62,35.39
2012-10-12,4.638,4.638,4.638,-0.28,73.74,35.49
2012-07-12,4.651,4.651,4.651,-0.04,74.17,35.54
2012-06-12,4.653,4.653,4.653,0.39,74.42,35.79
2012-05-12,4.635,4.635,4.635,0.09,74.29,35.39
2012-04-12,4.631,4.631,4.631,-0.6,74.08,34.99
2012-03-12,4.659,4.659,4.659,0.26,74.34,35.08
2012-11-30,4.647,4.647,4.647,0.02,74.22,34.9
2012-11-29,4.646,4.646,4.646,-0.06,74.47,35.5
2012-11-28,4.649,4.649,4.649,-0.04,74.22,35.55
2012-11-27,4.651,4.651,4.651,-0.21,74.27,35.69
2012-11-26,4.661,4.661,4.661,0.09,73.96,35.52
2012-11-23,4.657,4.657,4.657,0.37,74.24,35.64
2012-11-22,4.64,4.64,4.64,-0.06,74.07,35.32
2012-11-21,4.643,4.643,4.643,0.5,73.99,35.33
2012-11-20,4.62,4.62,4.62,-0.15,74.0,35.49
2012-11-19,4.627,4.627,4.627,0.35,74.08,35.63
2012-11-16,4.611,4.611,4.611,-0.24,73.82,35.49
2012-11-14,4.511,4.511,4.511,0.0,73.85,35.73
2012-11-13,4.511,4.511,4.511,0.0,73.86,35.61
2012-12-11,4.511,4.511,4.511,0.0,74.48,36.3
2012-09-11,4.511,4.511,4.511,0.0,75.74,36.98
2012-08-11,4.511,4.511,4.511,0.0,75.61,37.03
2012-07-11,4.511,4.511,4.511,0.0,75.72,37.21
2012-06-11,4.511,4.511,4.511,0.0,75.68,37.21
2012-05-11,4.511,4.511,4.511,0.0,75.71,37.21
2012-01-11,4.511,4.511,4.511,-3.96,75.91,37.36
2012-10-31,4.697,4.697,4.697,0.0,75.46,37.17
2012-10-30,4.697,4.697,4.697,-0.06,75.43,37.14
2012-10-29,4.7,4.7,4.7,-0.32,75.62,37.2
2012-10-26,4.715,4.715,4.715,0.0,76.11,37.55
2012-10-25,4.715,4.715,4.715,0.19,75.77,37.4
2012-10-24,4.706,4.706,4.706,0.0,75.13,37.06
2012-10-23,4.706,4.706,4.706,0.0,74.26,36.63
2012-10-22,4.706,4.706,4.706,0.11,74.46,36.79
2012-10-19,4.701,4.701,4.701,-0.3,74.23,36.6
2012-10-18,4.715,4.715,4.715,0.13,73.88,36.43
2012-10-17,4.709,4.709,4.709,0.0,73.37,36.12
2012-10-16,4.709,4.709,4.709,0.84,73.2,35.95
2012-10-15,4.67,4.67,4.67,-1.62,73.23,36.0
2012-11-10,4.758,4.758,4.758,1.34,74.02,36.3
2012-10-10,4.695,4.695,4.695,0.02,73.98,36.27
2012-09-10,4.694,4.694,4.694,0.79,73.69,36.19
2012-08-10,4.657,4.657,4.657,-2.45,73.49,36.22
2012-09-28,4.774,4.774,4.774,-1.32,76.88,37.89
2012-09-27,4.838,4.838,4.838,0.0,77.48,38.15
2012-09-26,4.838,4.838,4.838,0.0,77.45,38.06
2012-09-25,4.838,4.838,4.838,1.62,77.99,38.44
2012-09-24,4.761,4.761,4.761,-0.21,79.82,39.4
2012-09-21,4.771,4.771,4.771,-0.31,82.44,40.73
2012-09-20,4.786,4.786,4.786,-0.52,83.33,41.19
2012-09-19,4.811,4.811,4.811,-0.29,83.12,41.07
2012-09-18,4.825,4.825,4.825,-1.65,83.4,41.25
2012-09-17,4.906,4.906,4.906,0.06,84.48,41.64
2012-09-14,4.903,4.903,4.903,1.91,84.77,42.11
2012-09-13,4.811,4.811,4.811,0.0,85.06,42.09
2012-12-09,4.811,4.811,4.811,0.0,85.31,42.07
2012-11-09,4.811,4.811,4.811,0.0,84.98,42.09
2012-10-09,4.811,4.811,4.811,0.0,85.74,42.34
2012-06-09,4.811,4.811,4.811,-2.81,85.96,42.34
2012-05-09,4.95,4.95,4.95,2.29,86.14,42.25
2012-04-09,4.839,4.839,4.839,0.0,85.93,42.1
2012-03-09,4.839,4.839,4.839,0.0,85.11,41.89
2012-08-31,4.839,4.839,4.839,0.06,85.32,42.03
2012-08-30,4.836,4.836,4.836,0.46,85.02,41.55
2012-08-29,4.814,4.814,4.814,-0.17,84.9,41.44
2012-08-28,4.822,4.822,4.822,-0.88,83.89,41.06
2012-08-27,4.865,4.865,4.865,1.82,83.86,41.27
2012-08-24,4.778,4.778,4.778,0.21,83.32,41.17
2012-08-23,4.768,4.768,4.768,0.74,82.75,40.88
2012-08-22,4.733,4.733,4.733,1.07,82.3,40.74
2012-08-21,4.683,4.683,4.683,1.21,81.88,40.6
2012-08-20,4.627,4.627,4.627,0.65,81.32,40.3
2012-08-17,4.597,4.597,4.597,-0.11,81.05,40.22
2012-08-16,4.602,4.602,4.602,0.31,80.75,40.0
2012-08-15,4.588,4.588,4.588,0.48,80.9,40.01
2012-08-14,4.566,4.566,4.566,-0.83,80.84,39.88
2012-08-13,4.604,4.604,4.604,-0.52,81.07,40.1
2012-10-08,4.628,4.628,4.628,0.63,81.69,40.52
2012-09-08,4.599,4.599,4.599,0.02,81.02,40.17
2012-08-08,4.598,4.598,4.598,-0.73,79.86,39.49
2012-07-08,4.632,4.632,4.632,-0.49,80.14,39.52
2012-06-08,4.655,4.655,4.655,-0.89,80.46,39.67
2012-03-08,4.697,4.697,4.697,0.66,81.03,39.96
2012-02-08,4.666,4.666,4.666,0.45,81.21,39.62
2012-01-08,4.645,4.645,4.645,0.19,81.59,39.93
2012-07-31,4.636,4.636,4.636,0.02,81.78,39.95
2012-07-30,4.635,4.635,4.635,2.73,81.16,39.79
2012-07-27,4.512,4.512,4.512,0.07,80.56,39.8
2012-07-26,4.509,4.509,4.509,-0.02,80.29,39.69
2012-07-25,4.51,4.51,4.51,-0.7,79.91,39.25
2012-07-24,4.542,4.542,4.542,-3.03,79.13,38.68
2012-07-23,4.684,4.684,4.684,0.64,80.56,39.51
2012-07-20,4.654,4.654,4.654,0.91,80.49,39.75
2012-07-19,4.612,4.612,4.612,0.44,79.86,39.61
2012-07-18,4.592,4.592,4.592,0.28,78.72,38.89
2012-07-17,4.579,4.579,4.579,-1.1,78.08,38.52
2012-07-16,4.63,4.63,4.63,4.04,76.75,37.7
2012-07-13,4.45,4.45,4.45,0.0,75.47,37.05
2012-12-07,4.45,4.45,4.45,0.0,75.01,36.81
2012-11-07,4.45,4.45,4.45,0.0,74.87,36.77
2012-10-07,4.45,4.45,4.45,0.0,74.34,36.44
2012-09-07,4.45,4.45,4.45,4.66,71.82,35.36
2012-06-07,4.252,4.252,4.252,0.0,71.47,35.19
2012-05-07,4.252,4.252,4.252,0.0,70.49,34.77
2012-04-07,4.252,4.252,4.252,0.0,69.57,34.51
2012-03-07,4.252,4.252,4.252,0.0,69.42,34.45
2012-02-07,4.252,4.252,4.252,0.0,69.26,34.82
2012-06-29,4.252,4.252,4.252,-2.41,69.46,34.56
2012-06-28,4.357,4.357,4.357,0.0,70.02,33.62
2012-06-27,4.357,4.357,4.357,1.07,69.54,33.39
2012-06-26,4.311,4.311,4.311,0.0,68.95,33.24
2012-06-25,4.311,4.311,4.311,0.72,67.91,32.87
2012-06-21,4.28,4.28,4.28,1.81,66.39,32.34
2012-06-20,4.204,4.204,4.204,0.0,65.93,32.4
2012-06-19,4.204,4.204,4.204,0.0,65.57,32.3
2012-06-18,4.204,4.204,4.204,0.05,64.55,31.35
2012-06-15,4.202,4.202,4.202,-0.4,63.96,31.34
2012-06-14,4.219,4.219,4.219,-0.45,64.63,31.42
2012-06-13,4.238,4.238,4.238,0.07,64.27,31.02
2012-12-06,4.235,4.235,4.235,0.33,64.67,31.35
2012-11-06,4.221,4.221,4.221,-0.07,63.59,31.02
2012-08-06,4.224,4.224,4.224,-0.35,63.17,31.19
2012-06-06,4.235,4.235,4.235,0.67,61.73,30.42
2012-05-06,4.207,4.207,4.207,0.17,61.16,30.28
2012-04-06,4.2,4.2,4.2,-0.28,61.09,29.78
2012-01-06,4.212,4.212,4.212,0.0,60.8,29.72
2012-05-31,4.212,4.212,4.212,0.14,60.85,30.17
2012-05-30,4.206,4.206,4.206,0.05,60.45,29.97
2012-05-29,4.204,4.204,4.204,-0.17,60.54,30.47
2012-05-28,4.211,4.211,4.211,0.26,61.01,30.78
2012-05-25,4.2,4.2,4.2,-0.12,61.07,30.56
2012-05-24,4.205,4.205,4.205,-0.12,61.39,30.15
2012-05-23,4.21,4.21,4.21,-1.57,61.47,30.09
2012-05-22,4.277,4.277,4.277,0.3,62.21,29.89
2012-05-21,4.264,4.264,4.264,0.21,62.14,30.43
2012-05-18,4.255,4.255,4.255,-0.35,61.76,30.57
2012-05-17,4.27,4.27,4.27,-0.47,61.65,30.84
2012-05-16,4.29,4.29,4.29,-1.49,60.82,30.4
2012-05-15,4.355,4.355,4.355,1.35,60.73,30.36
2012-05-14,4.297,4.297,4.297,-0.76,59.95,30.17
2012-11-05,4.33,4.33,4.33,0.0,60.87,31.19
2012-10-05,4.33,4.33,4.33,0.05,61.2,31.43
2012-09-05,4.328,4.328,4.328,-0.6,60.78,30.98
2012-08-05,4.354,4.354,4.354,-0.05,60.86,31.42
2012-07-05,4.356,4.356,4.356,-0.41,61.04,31.77
2012-04-05,4.374,4.374,4.374,-0.05,61.17,31.86
2012-03-05,4.376,4.376,4.376,-0.3,61.38,32.05
2012-02-05,4.389,4.389,4.389,0.0,61.05,31.78
2012-04-27,4.389,4.389,4.389,-0.14,60.44,32.05
2012-04-26,4.395,4.395,4.395,-0.54,59.72,31.68
2012-04-25,4.419,4.419,4.419,0.16,59.8,31.76
2012-04-24,4.412,4.412,4.412,-0.34,59.0,31.33
2012-04-23,4.427,4.427,4.427,0.66,58.62,31.17
2012-04-20,4.398,4.398,4.398,0.02,58.01,30.97
2012-04-19,4.397,4.397,4.397,-0.02,57.96,30.73
2012-04-18,4.398,4.398,4.398,-0.57,57.53,30.65
2012-04-17,4.423,4.423,4.423,-0.05,57.23,30.87
2012-04-16,4.425,4.425,4.425,-0.92,56.79,30.85
2012-04-13,4.466,4.466,4.466,0.47,57.23,31.14
2012-12-04,4.445,4.445,4.445,-0.2,56.82,31.1
2012-11-04,4.454,4.454,4.454,-1.07,56.41,30.76
2012-10-04,4.502,4.502,4.502,0.09,56.54,30.88
2012-09-04,4.498,4.498,4.498,0.31,56.04,30.79
2012-05-04,4.437,4.437,4.437,1.65,56.17,30.76
2012-03-30,4.365,4.365,4.365,-1.04,54.63,29.9
2012-03-29,4.411,4.411,4.411,-0.23,54.05,29.6
2012-03-28,4.421,4.421,4.421,0.0,53.85,29.46
2012-03-27,4.421,4.421,4.421,0.11,53.7,29.62
2012-03-26,4.416,4.416,4.416,0.75,53.62,29.54
2012-03-23,4.383,4.383,4.383,0.25,53.39,29.49
2012-03-22,4.372,4.372,4.372,0.18,53.28,29.21
2012-03-21,4.364,4.364,4.364,-0.46,53.24,29.27
2012-03-20,4.384,4.384,4.384,-0.52,53.0,29.1
2012-03-19,4.407,4.407,4.407,0.07,53.19,29.48
2012-03-16,4.404,4.404,4.404,0.23,53.06,29.44
2012-03-15,4.394,4.394,4.394,5.12,52.83,29.28
2012-03-14,4.18,4.18,4.18,0.0,52.73,29.15
2012-03-13,4.18,4.18,4.18,0.0,52.25,29.03
2012-12-03,4.18,4.18,4.18,0.0,51.79,28.69
2012-09-03,4.18,4.18,4.18,0.0,51.26,28.74
2012-08-03,4.18,4.18,4.18,0.0,50.74,28.66
2012-07-03,4.18,4.18,4.18,0.0,50.48,28.57
2012-06-03,4.18,4.18,4.18,0.0,50.11,28.47
2012-05-03,4.18,4.18,4.18,0.0,49.66,28.61
2012-02-03,4.18,4.18,4.18,0.8,49.3,28.45
2012-01-03,4.147,4.147,4.147,0.0,49.0,28.62
2012-02-29,4.147,4.147,4.147,0.39,48.6,28.32
2012-02-28,4.131,4.131,4.131,-0.65,48.15,28.29
2012-02-27,4.158,4.158,4.158,-0.76,47.82,28.0
2012-02-24,4.19,4.19,4.19,0.72,48.04,28.16
2012-02-23,4.16,4.16,4.16,-0.36,47.97,28.04
2012-02-22,4.175,4.175,4.175,0.34,47.69,27.95
2012-02-17,4.132,4.132,4.132,0.22,48.08,28.07
2012-02-16,4.123,4.123,4.123,0.51,47.94,27.86
2012-02-15,4.102,4.102,4.102,-1.3,47.69,27.66
2012-02-14,4.156,4.156,4.156,-0.91,47.16,27.42
2012-02-13,4.194,4.194,4.194,0.41,46.31,26.99
2012-10-02,4.177,4.177,4.177,-0.52,46.06,26.7
2012-09-02,4.199,4.199,4.199,-0.36,46.18,26.88
2012-08-02,4.214,4.214,4.214,0.6,46.31,26.92
2012-07-02,4.189,4.189,4.189,0.0,46.29,26.85
2012-06-02,4.189,4.189,4.189,0.17,46.18,26.74
2012-03-02,4.182,4.182,4.182,-0.19,45.81,26.68
2012-02-02,4.19,4.19,4.19,-0.02,45.92,26.67
2012-01-02,4.191,4.191,4.191,0.87,45.99,26.54
2012-01-31,4.155,4.155,4.155,-0.46,45.88,26.29
2012-01-30,4.174,4.174,4.174,0.43,45.87,26.22
2012-01-20,4.156,4.156,4.156,0.85,45.97,26.13
2012-01-19,4.121,4.121,4.121,-0.39,45.89,25.97
2012-01-18,4.137,4.137,4.137,1.03,45.46,25.76
2012-01-17,4.095,4.095,4.095,-0.1,46.11,25.95
2012-01-16,4.099,4.099,4.099,-0.02,46.43,26.01
2012-01-13,4.1,4.1,4.1,-0.02,46.41,25.89
2012-12-01,4.101,4.101,4.101,0.0,47.06,26.37
2012-11-01,4.101,4.101,4.101,-2.08,47.48,26.37
2012-10-01,4.188,4.188,4.188,1.13,48.1,26.68
2012-09-01,4.141,4.141,4.141,0.27,48.32,26.29
2012-06-01,4.13,4.13,4.13,0.15,47.9,25.84
2012-05-01,4.124,4.124,4.124,0.91,47.72,25.96
2012-04-01,4.087,4.087,4.087,0.54,47.8,26.14
2011-12-29,4.075,4.075,4.075,0.25,46.93,25.11
2011-12-28,4.065,4.065,4.065,0.27,46.81,24.98
2011-12-27,4.054,4.054,4.054,0.1,46.83,25.16
2011-12-26,4.05,4.05,4.05,0.25,45.66,24.56
2011-12-23,4.04,4.04,4.04,0.05,45.64,24.55
2011-12-22,4.038,4.038,4.038,-0.17,45.79,24.73
2011-12-21,4.045,4.045,4.045,0.02,45.57,24.55
2011-12-20,4.044,4.044,4.044,-0.3,45.41,24.64
2011-12-19,4.056,4.056,4.056,0.15,45.87,24.56
2011-12-16,4.05,4.05,4.05,0.2,45.24,24.37
2011-12-15,4.042,4.042,4.042,-0.17,44.94,24.15
2011-12-14,4.049,4.049,4.049,0.5,44.91,23.97
2011-12-13,4.029,4.029,4.029,0.27,44.7,24.11
2011-12-12,4.018,4.018,4.018,-0.47,44.26,24.0
2011-09-12,4.037,4.037,4.037,0.22,44.22,24.49
2011-08-12,4.028,4.028,4.028,-0.64,44.62,24.57
2011-07-12,4.054,4.054,4.054,0.35,44.37,24.77
2011-06-12,4.04,4.04,4.04,-0.2,44.38,24.73
2011-05-12,4.048,4.048,4.048,0.07,44.44,24.85
2011-02-12,4.045,4.045,4.045,0.15,44.79,25.0
2011-01-12,4.039,4.039,4.039,0.5,44.5,24.7
2011-11-30,4.019,4.019,4.019,-0.15,44.83,24.78
2011-11-29,4.025,4.025,4.025,0.37,45.13,24.45
2011-11-28,4.01,4.01,4.01,0.05,45.44,24.48
2011-11-25,4.008,4.008,4.008,-0.67,45.56,24.17
2011-11-24,4.035,4.035,4.035,-0.39,45.42,24.06
2011-11-23,4.051,4.051,4.051,-0.32,45.55,24.45
2011-11-22,4.064,4.064,4.064,-0.22,44.9,24.86
2011-11-21,4.073,4.073,4.073,0.17,45.01,24.92
2011-11-18,4.066,4.066,4.066,0.15,44.85,25.31
2011-11-17,4.06,4.06,4.06,-0.27,45.26,25.43
2011-11-16,4.071,4.071,4.071,0.0,45.72,25.8
2011-11-14,4.016,4.016,4.016,0.0,45.34,25.69
2011-11-11,4.016,4.016,4.016,0.0,45.0,25.8
2011-10-11,4.016,4.016,4.016,0.0,45.26,25.7
2011-09-11,4.016,4.016,4.016,0.0,45.56,25.81
2011-08-11,4.016,4.016,4.016,0.0,45.73,26.25
2011-07-11,4.016,4.016,4.016,0.0,45.78,26.15
2011-04-11,4.016,4.016,4.016,0.0,46.04,26.48
2011-03-11,4.016,4.016,4.016,0.0,45.59,26.19
2011-01-11,4.016,4.016,4.016,0.02,45.02,26.02
2011-10-31,4.015,4.015,4.015,-1.21,45.27,26.72
2011-10-28,4.064,4.064,4.064,0.37,45.86,27.3
2011-10-27,4.049,4.049,4.049,-0.61,46.49,27.29
2011-10-26,4.074,4.074,4.074,-0.44,46.87,26.61
2011-10-25,4.092,4.092,4.092,-0.29,46.7,26.47
2011-10-24,4.104,4.104,4.104,0.2,47.26,26.96
2011-10-21,4.096,4.096,4.096,1.39,47.24,26.54
2011-10-20,4.04,4.04,4.04,-0.79,46.93,26.18
2011-10-19,4.072,4.072,4.072,-1.67,46.84,26.41
2011-10-18,4.141,4.141,4.141,-0.5,46.45,26.38
2011-10-17,4.162,4.162,4.162,-0.22,46.65,26.45
2011-10-14,4.171,4.171,4.171,0.34,46.71,26.97
2011-10-13,4.157,4.157,4.157,-0.53,46.05,26.3
2011-11-10,4.09,4.09,4.09,1.51,45.33,25.79
2011-10-10,4.029,4.029,4.029,-0.22,44.6,25.2
2011-09-30,4.038,4.038,4.038,0.8,47.02,25.01
2011-09-29,4.006,4.006,4.006,-0.74,47.5,25.65
2011-09-28,4.036,4.036,4.036,-0.2,47.84,26.18
2011-09-27,4.044,4.044,4.044,0.82,48.44,26.78
2011-09-26,4.011,4.011,4.011,-2.65,48.62,26.53
2011-09-23,4.12,4.12,4.12,-1.15,49.48,26.86
2011-09-22,4.168,4.168,4.168,-0.41,50.28,26.37
2011-09-21,4.185,4.185,4.185,0.0,50.61,27.45
2011-09-20,4.185,4.185,4.185,-0.88,50.0,27.87
2011-09-19,4.222,4.222,4.222,0.0,49.4,27.85
2011-09-16,4.222,4.222,4.222,-1.05,48.68,28.14
2011-09-15,4.267,4.267,4.267,1.67,49.31,28.87
2011-09-14,4.197,4.197,4.197,-0.21,49.81,28.96
2011-09-13,4.206,4.206,4.206,-1.59,49.5,28.9
2011-09-09,4.274,4.274,4.274,0.28,49.57,29.49
2011-08-09,4.262,4.262,4.262,-0.7,48.9,29.51
2011-06-09,4.32,4.32,4.32,0.0,48.97,29.45
2011-05-09,4.32,4.32,4.32,1.15,49.28,29.87
2011-02-09,4.271,4.271,4.271,-0.37,48.97,29.93
2011-01-09,4.287,4.287,4.287,-0.14,48.5,30.13
2011-08-31,4.293,4.293,4.293,0.02,48.48,30.41
2011-08-30,4.292,4.292,4.292,1.44,48.02,30.24
2011-08-29,4.231,4.231,4.231,1.37,48.09,30.2
2011-08-26,4.174,4.174,4.174,-0.19,47.62,29.67
2011-08-25,4.182,4.182,4.182,-0.4,47.22,29.33
2011-08-24,4.199,4.199,4.199,-0.07,47.27,29.36
2011-08-23,4.202,4.202,4.202,0.24,47.17,29.48
2011-08-22,4.192,4.192,4.192,0.5,46.5,29.01
2011-08-19,4.171,4.171,4.171,-0.29,46.16,28.87
2011-08-18,4.183,4.183,4.183,0.07,46.05,28.74
2011-08-17,4.18,4.18,4.18,-0.07,45.92,29.01
2011-08-16,4.183,4.183,4.183,-0.45,45.87,28.85
2011-08-15,4.202,4.202,4.202,0.41,46.11,29.0
2011-12-08,4.185,4.185,4.185,0.17,46.56,28.86
2011-11-08,4.178,4.178,4.178,0.22,46.85,28.97
2011-10-08,4.169,4.169,4.169,0.17,45.72,28.27
2011-09-08,4.162,4.162,4.162,-0.5,46.08,28.64
2011-08-08,4.183,4.183,4.183,-0.43,45.21,28.04
2011-05-08,4.201,4.201,4.201,-1.36,45.56,28.72
2011-04-08,4.259,4.259,4.259,-0.3,45.59,28.82
2011-03-08,4.272,4.272,4.272,0.19,45.89,29.38
2011-02-08,4.264,4.264,4.264,0.38,45.89,29.26
2011-01-08,4.248,4.248,4.248,0.14,45.62,29.21
2011-07-29,4.242,4.242,4.242,-0.14,45.77,29.47
2011-07-28,4.248,4.248,4.248,-0.28,46.61,29.7
2011-07-27,4.26,4.26,4.26,0.35,46.59,29.88
2011-07-26,4.245,4.245,4.245,-0.02,45.96,29.92
2011-07-25,4.246,4.246,4.246,-0.35,45.96,29.79
2011-07-22,4.261,4.261,4.261,0.05,46.56,29.94
2011-07-21,4.259,4.259,4.259,0.0,46.39,29.83
2011-07-20,4.259,4.259,4.259,0.14,46.71,29.95
2011-07-19,4.253,4.253,4.253,-0.3,46.93,29.95
2011-07-18,4.266,4.266,4.266,-0.4,46.79,29.63
2011-07-15,4.283,4.283,4.283,1.09,46.96,29.81
2011-07-14,4.237,4.237,4.237,-0.31,46.72,29.61
2011-07-13,4.25,4.25,4.25,0.02,45.9,29.14
2011-12-07,4.249,4.249,4.249,0.0,45.62,28.85
2011-11-07,4.249,4.249,4.249,0.0,45.16,28.56
2011-08-07,4.249,4.249,4.249,0.0,45.26,28.94
2011-07-07,4.249,4.249,4.249,0.93,44.61,28.67
2011-06-07,4.21,4.21,4.21,0.0,44.51,28.37
2011-05-07,4.21,4.21,4.21,0.0,44.13,28.2
2011-04-07,4.21,4.21,4.21,2.28,44.03,28.35
2011-01-07,4.116,4.116,4.116,0.0,44.01,28.27
2011-06-30,4.116,4.116,4.116,0.15,44.14,28.26
2011-06-29,4.11,4.11,4.11,-0.02,44.48,28.29
2011-06-28,4.111,4.111,4.111,0.19,44.46,28.17
2011-06-27,4.103,4.103,4.103,-0.56,44.21,27.7
2011-06-24,4.126,4.126,4.126,0.15,44.59,27.8
2011-06-22,4.156,4.156,4.156,-0.24,44.61,28.07
2011-06-21,4.166,4.166,4.166,-0.14,44.96,28.29
2011-06-20,4.172,4.172,4.172,-0.55,44.91,28.16
2011-06-17,4.195,4.195,4.195,0.0,45.04,28.2
2011-06-16,4.195,4.195,4.195,1.04,45.15,28.04
2011-06-15,4.152,4.152,4.152,-0.07,45.18,28.24
2011-06-14,4.155,4.155,4.155,0.0,45.36,28.67
2011-06-13,4.155,4.155,4.155,-0.65,45.58,28.7
2011-10-06,4.182,4.182,4.182,-0.19,45.69,28.61
2011-09-06,4.19,4.19,4.19,0.43,45.9,28.89
2011-08-06,4.172,4.172,4.172,-0.19,45.65,28.84
2011-07-06,4.18,4.18,4.18,-0.29,45.14,28.61
2011-03-06,4.192,4.192,4.192,0.67,46.0,29.19
2011-02-06,4.164,4.164,4.164,0.12,45.82,29.03
2011-01-06,4.159,4.159,4.159,-0.14,45.27,28.37
2011-05-31,4.165,4.165,4.165,0.14,45.4,28.74
2011-05-30,4.159,4.159,4.159,-0.17,45.82,28.77
2011-05-27,4.166,4.166,4.166,0.14,45.96,28.7
2011-05-26,4.16,4.16,4.16,0.51,46.24,28.59
2011-05-25,4.139,4.139,4.139,0.22,46.15,28.33
2011-05-24,4.13,4.13,4.13,-0.39,45.93,28.28
2011-05-23,4.146,4.146,4.146,0.61,45.83,28.09
2011-05-20,4.121,4.121,4.121,-0.02,45.79,28.35
2011-05-19,4.122,4.122,4.122,0.46,45.43,28.1
2011-05-18,4.103,4.103,4.103,0.15,45.12,27.99
2011-05-17,4.097,4.097,4.097,-0.24,44.61,27.5
2011-05-16,4.107,4.107,4.107,1.36,44.39,27.2
2011-05-13,4.052,4.052,4.052,0.0,44.23,27.08
2011-12-05,4.052,4.052,4.052,-0.2,44.08,27.16
2011-11-05,4.06,4.06,4.06,0.0,43.9,27.1
2011-10-05,4.06,4.06,4.06,0.12,44.32,27.61
2011-09-05,4.055,4.055,4.055,-0.61,44.2,27.28
2011-06-05,4.08,4.08,4.08,-0.8,43.74,27.05
2011-05-05,4.113,4.113,4.113,-0.6,43.88,27.0
2011-04-05,4.138,4.138,4.138,0.17,44.42,27.67
2011-03-05,4.131,4.131,4.131,-0.89,44.55,28.04
2011-04-29,4.168,4.168,4.168,-0.79,44.43,28.25
2011-04-28,4.201,4.201,4.201,-0.43,44.41,28.06
2011-04-27,4.219,4.219,4.219,-0.09,44.4,28.26
2011-04-26,4.223,4.223,4.223,-0.38,44.11,28.2
2011-04-25,4.239,4.239,4.239,-0.24,44.17,28.08
2011-04-20,4.246,4.246,4.246,-0.07,43.81,27.89
2011-04-19,4.249,4.249,4.249,0.17,43.57,27.65
2011-04-18,4.242,4.242,4.242,0.12,43.6,27.42
2011-04-15,4.237,4.237,4.237,-0.4,43.17,27.36
2011-04-14,4.254,4.254,4.254,-0.44,43.31,27.41
2011-04-13,4.273,4.273,4.273,-0.84,43.92,27.6
2011-12-04,4.309,4.309,4.309,-1.1,44.14,27.71
2011-11-04,4.357,4.357,4.357,0.83,44.49,28.14
2011-08-04,4.321,4.321,4.321,-0.28,44.67,28.38
2011-07-04,4.333,4.333,4.333,-0.25,45.0,28.41
2011-06-04,4.344,4.344,4.344,-0.14,45.13,27.96
2011-01-04,4.35,4.35,4.35,0.32,46.02,28.55
